load_zone,TIMEPOINT,zone_demand_mw
Fujian,2025.01.22.21,9080.431154081563
Fujian,2025.01.22.22,9134.085714008472
Fujian,2025.01.22.23,8872.886474640693
Fujian,2025.01.23.00,8104.240164799394
Fujian,2025.01.23.01,8028.307059739727
Fujian,2025.01.23.02,7682.932453197451
Fujian,2025.01.23.03,7518.188232547927
Fujian,2025.01.23.04,7352.120096629048
Fujian,2025.01.23.05,7135.033165983557
Fujian,2025.01.23.06,7306.629885360429
Fujian,2025.01.23.07,7308.066683117999
Fujian,2025.01.23.08,7662.4111530306445
Fujian,2025.01.23.09,8412.881746291718
Fujian,2025.01.23.10,9010.902085255315
Fujian,2025.01.23.11,9489.30502320476
Fujian,2025.01.23.12,9156.867322403914
Fujian,2025.01.23.13,9055.385556506782
Fujian,2025.01.23.14,9291.2224320421
Fujian,2025.01.23.15,9235.683429852736
Fujian,2025.01.23.16,9305.644396894751
Fujian,2025.01.23.17,9333.346618390478
Fujian,2025.01.23.18,9096.415273512934
Fujian,2025.01.23.19,8933.306621958918
Fujian,2025.01.23.20,8990.968714714614
Fujian,2025.01.23.21,9080.431154081563
Fujian,2025.01.23.22,9134.085714008472
Fujian,2025.01.23.23,8872.886474640693
Fujian,2025.01.24.00,8104.240164799394
Fujian,2025.01.24.01,8028.307059739727
Fujian,2025.01.24.02,7682.932453197451
Fujian,2025.01.24.03,7518.188232547927
Fujian,2025.01.24.04,7352.120096629048
Fujian,2025.01.24.05,7135.033165983557
Fujian,2025.01.24.06,7306.629885360429
Fujian,2025.01.24.07,7308.066683117999
Fujian,2025.01.24.08,7662.4111530306445
Fujian,2025.01.24.09,8412.881746291718
Fujian,2025.01.24.10,9010.902085255315
Fujian,2025.01.24.11,9489.30502320476
Fujian,2025.01.24.12,9156.867322403914
Fujian,2025.01.24.13,9055.385556506782
Fujian,2025.01.24.14,9291.2224320421
Fujian,2025.01.24.15,9235.683429852736
Fujian,2025.01.24.16,9305.644396894751
Fujian,2025.01.24.17,9333.346618390478
Fujian,2025.01.24.18,9096.415273512934
Fujian,2025.01.24.19,8933.306621958918
Fujian,2025.01.24.20,8990.968714714614
Fujian,2025.01.24.21,9080.431154081563
Fujian,2025.01.24.22,9134.085714008472
Fujian,2025.01.24.23,8872.886474640693
Fujian,2025.01.25.00,8104.240164799394
Fujian,2025.01.25.01,8028.307059739727
Fujian,2025.01.25.02,7682.932453197451
Fujian,2025.01.25.03,7518.188232547927
Fujian,2025.01.25.04,7352.120096629048
Fujian,2025.01.25.05,7135.033165983557
Fujian,2025.01.25.06,7306.629885360429
Fujian,2025.01.25.07,7308.066683117999
Fujian,2025.01.25.08,7662.4111530306445
Fujian,2025.01.25.09,8412.881746291718
Fujian,2025.01.25.10,9010.902085255315
Fujian,2025.01.25.11,9489.30502320476
Fujian,2025.01.25.12,9156.867322403914
Fujian,2025.01.25.13,9055.385556506782
Fujian,2025.01.25.14,9291.2224320421
Fujian,2025.01.25.15,9235.683429852736
Fujian,2025.01.25.16,9305.644396894751
Fujian,2025.01.25.17,9333.346618390478
Fujian,2025.01.25.18,9096.415273512934
Fujian,2025.01.25.19,8933.306621958918
Fujian,2025.01.25.20,8990.968714714614
Fujian,2025.01.25.21,9080.431154081563
Fujian,2025.01.25.22,9134.085714008472
Fujian,2025.01.25.23,8872.886474640693
Fujian,2025.01.26.00,8104.240164799394
Fujian,2025.01.26.01,8028.307059739727
Fujian,2025.01.26.02,7682.932453197451
Fujian,2025.01.26.03,7518.188232547927
Fujian,2025.01.26.04,7352.120096629048
Fujian,2025.01.26.05,7135.033165983557
Fujian,2025.01.26.06,7306.629885360429
Fujian,2025.01.26.07,7308.066683117999
Fujian,2025.01.26.08,7662.4111530306445
Fujian,2025.01.26.09,8412.881746291718
Fujian,2025.01.26.10,9010.902085255315
Fujian,2025.01.26.11,9489.30502320476
Fujian,2025.01.26.12,9156.867322403914
Fujian,2025.01.26.13,9055.385556506782
Fujian,2025.01.26.14,9291.2224320421
Fujian,2025.01.26.15,9235.683429852736
Fujian,2025.01.26.16,9305.644396894751
Fujian,2025.01.26.17,9333.346618390478
Fujian,2025.01.26.18,9096.415273512934
Fujian,2025.01.26.19,8933.306621958918
Fujian,2025.01.26.20,8990.968714714614
Fujian,2025.01.26.21,9080.431154081563
Fujian,2025.01.26.22,9134.085714008472
Fujian,2025.01.26.23,8872.886474640693
Fujian,2025.01.27.00,8104.240164799394
Fujian,2025.01.27.01,8028.307059739727
Fujian,2025.01.27.02,7682.932453197451
Fujian,2025.01.27.03,7518.188232547927
Fujian,2025.01.27.04,7352.120096629048
Fujian,2025.01.27.05,7135.033165983557
Fujian,2025.01.27.06,7306.629885360429
Fujian,2025.01.27.07,7308.066683117999
Fujian,2025.01.27.08,7662.4111530306445
Fujian,2025.01.27.09,8412.881746291718
Fujian,2025.01.27.10,9010.902085255315
Fujian,2025.01.27.11,9489.30502320476
Fujian,2025.01.27.12,9156.867322403914
Fujian,2025.01.27.13,9055.385556506782
Fujian,2025.01.27.14,9291.2224320421
Fujian,2025.01.27.15,9235.683429852736
Fujian,2025.01.27.16,9305.644396894751
Fujian,2025.01.27.17,9333.346618390478
Fujian,2025.01.27.18,9096.415273512934
Fujian,2025.01.27.19,8933.306621958918
Fujian,2025.01.27.20,8990.968714714614
Fujian,2025.01.27.21,9080.431154081563
Fujian,2025.01.27.22,9134.085714008472
Fujian,2025.01.27.23,8872.886474640693
Fujian,2025.01.28.00,8104.240164799394
Fujian,2025.01.28.01,8028.307059739727
Fujian,2025.01.28.02,7682.932453197451
Fujian,2025.01.28.03,7518.188232547927
Fujian,2025.01.28.04,7352.120096629048
Fujian,2025.01.28.05,7135.033165983557
Fujian,2025.01.28.06,7306.629885360429
Fujian,2025.01.28.07,7308.066683117999
Fujian,2025.01.28.08,7662.4111530306445
Fujian,2025.01.28.09,8412.881746291718
Fujian,2025.01.28.10,9010.902085255315
Fujian,2025.01.28.11,9489.30502320476
Fujian,2025.01.28.12,9156.867322403914
Fujian,2025.01.28.13,9055.385556506782
Fujian,2025.01.28.14,9291.2224320421
Fujian,2025.01.28.15,9235.683429852736
Fujian,2025.01.28.16,9305.644396894751
Fujian,2025.01.28.17,9333.346618390478
Fujian,2025.01.28.18,9096.415273512934
Fujian,2025.01.28.19,8933.306621958918
Fujian,2025.01.28.20,8990.968714714614
Fujian,2025.01.28.21,9080.431154081563
Fujian,2025.01.28.22,9134.085714008472
Fujian,2025.01.28.23,8872.886474640693
Jiangsu,2025.01.22.00,9327.439657462532
Jiangsu,2025.01.22.01,9126.196523390368
Jiangsu,2025.01.22.02,8853.688701894955
Jiangsu,2025.01.22.03,8720.588532647776
Jiangsu,2025.01.22.04,8578.301345889022
Jiangsu,2025.01.22.05,8541.779093363906
Jiangsu,2025.01.22.06,8720.15134222297
Jiangsu,2025.01.22.07,8785.624941722925
Jiangsu,2025.01.22.08,9409.805274224014
Jiangsu,2025.01.22.09,10271.597158145369
Jiangsu,2025.01.22.10,10902.383255000119
Jiangsu,2025.01.22.11,11032.43079506969
Jiangsu,2025.01.22.12,10886.53100945926
Jiangsu,2025.01.22.13,11145.213406001067
Jiangsu,2025.01.22.14,11192.60114059819
Jiangsu,2025.01.22.15,11158.529658185698
Jiangsu,2025.01.22.16,11094.5708175805
Jiangsu,2025.01.22.17,10843.591254096013
Jiangsu,2025.01.22.18,10210.177199819906
Jiangsu,2025.01.22.19,10191.07997094427
Jiangsu,2025.01.22.20,10746.12186372689
Jiangsu,2025.01.22.21,10763.09067820511
Jiangsu,2025.01.22.22,10355.042028582184
Jiangsu,2025.01.22.23,9887.089864733936
Jiangsu,2025.01.23.00,9327.439657462532
Jiangsu,2025.01.23.01,9126.196523390368
Jiangsu,2025.01.23.02,8853.688701894955
Jiangsu,2025.01.23.03,8720.588532647776
Jiangsu,2025.01.23.04,8578.301345889022
Jiangsu,2025.01.23.05,8541.779093363906
Jiangsu,2025.01.23.06,8720.15134222297
Jiangsu,2025.01.23.07,8785.624941722925
Jiangsu,2025.01.23.08,9409.805274224014
Jiangsu,2025.01.23.09,10271.597158145369
Jiangsu,2025.01.23.10,10902.383255000119
Jiangsu,2025.01.23.11,11032.43079506969
Jiangsu,2025.01.23.12,10886.53100945926
Jiangsu,2025.01.23.13,11145.213406001067
Jiangsu,2025.01.23.14,11192.60114059819
Jiangsu,2025.01.23.15,11158.529658185698
Jiangsu,2025.01.23.16,11094.5708175805
Jiangsu,2025.01.23.17,10843.591254096013
Jiangsu,2025.01.23.18,10210.177199819906
Jiangsu,2025.01.23.19,10191.07997094427
Jiangsu,2025.01.23.20,10746.12186372689
Jiangsu,2025.01.23.21,10763.09067820511
Jiangsu,2025.01.23.22,10355.042028582184
Jiangsu,2025.01.23.23,9887.089864733936
Jiangsu,2025.01.24.00,9327.439657462532
Jiangsu,2025.01.24.01,9126.196523390368
Jiangsu,2025.01.24.02,8853.688701894955
Jiangsu,2025.01.24.03,8720.588532647776
Jiangsu,2025.01.24.04,8578.301345889022
Jiangsu,2025.01.24.05,8541.779093363906
Jiangsu,2025.01.24.06,8720.15134222297
Jiangsu,2025.01.24.07,8785.624941722925
Jiangsu,2025.01.24.08,9409.805274224014
Jiangsu,2025.01.24.09,10271.597158145369
Jiangsu,2025.01.24.10,10902.383255000119
Jiangsu,2025.01.24.11,11032.43079506969
Jiangsu,2025.01.24.12,10886.53100945926
Jiangsu,2025.01.24.13,11145.213406001067
Jiangsu,2025.01.24.14,11192.60114059819
Jiangsu,2025.01.24.15,11158.529658185698
Jiangsu,2025.01.24.16,11094.5708175805
Jiangsu,2025.01.24.17,10843.591254096013
Jiangsu,2025.01.24.18,10210.177199819906
Jiangsu,2025.01.24.19,10191.07997094427
Jiangsu,2025.01.24.20,10746.12186372689
Jiangsu,2025.01.24.21,10763.09067820511
Jiangsu,2025.01.24.22,10355.042028582184
Jiangsu,2025.01.24.23,9887.089864733936
Jiangsu,2025.01.25.00,9327.439657462532
Jiangsu,2025.01.25.01,9126.196523390368
Jiangsu,2025.01.25.02,8853.688701894955
Jiangsu,2025.01.25.03,8720.588532647776
Jiangsu,2025.01.25.04,8578.301345889022
Jiangsu,2025.01.25.05,8541.779093363906
Jiangsu,2025.01.25.06,8720.15134222297
Jiangsu,2025.01.25.07,8785.624941722925
Jiangsu,2025.01.25.08,9409.805274224014
Jiangsu,2025.01.25.09,10271.597158145369
Jiangsu,2025.01.25.10,10902.383255000119
Jiangsu,2025.01.25.11,11032.43079506969
Jiangsu,2025.01.25.12,10886.53100945926
Jiangsu,2025.01.25.13,11145.213406001067
Jiangsu,2025.01.25.14,11192.60114059819
Jiangsu,2025.01.25.15,11158.529658185698
Jiangsu,2025.01.25.16,11094.5708175805
Jiangsu,2025.01.25.17,10843.591254096013
Jiangsu,2025.01.25.18,10210.177199819906
Jiangsu,2025.01.25.19,10191.07997094427
Jiangsu,2025.01.25.20,10746.12186372689
Jiangsu,2025.01.25.21,10763.09067820511
Jiangsu,2025.01.25.22,10355.042028582184
Jiangsu,2025.01.25.23,9887.089864733936
Jiangsu,2025.01.26.00,9327.439657462532
Jiangsu,2025.01.26.01,9126.196523390368
Jiangsu,2025.01.26.02,8853.688701894955
Jiangsu,2025.01.26.03,8720.588532647776
Jiangsu,2025.01.26.04,8578.301345889022
Jiangsu,2025.01.26.05,8541.779093363906
Jiangsu,2025.01.26.06,8720.15134222297
Jiangsu,2025.01.26.07,8785.624941722925
Jiangsu,2025.01.26.08,9409.805274224014
Jiangsu,2025.01.26.09,10271.597158145369
Jiangsu,2025.01.26.10,10902.383255000119
Jiangsu,2025.01.26.11,11032.43079506969
Jiangsu,2025.01.26.12,10886.53100945926
Jiangsu,2025.01.26.13,11145.213406001067
Jiangsu,2025.01.26.14,11192.60114059819
Jiangsu,2025.01.26.15,11158.529658185698
Jiangsu,2025.01.26.16,11094.5708175805
Jiangsu,2025.01.26.17,10843.591254096013
Jiangsu,2025.01.26.18,10210.177199819906
Jiangsu,2025.01.26.19,10191.07997094427
Jiangsu,2025.01.26.20,10746.12186372689
Jiangsu,2025.01.26.21,10763.09067820511
Jiangsu,2025.01.26.22,10355.042028582184
Jiangsu,2025.01.26.23,9887.089864733936
Jiangsu,2025.01.27.00,9327.439657462532
Jiangsu,2025.01.27.01,9126.196523390368
Jiangsu,2025.01.27.02,8853.688701894955
Jiangsu,2025.01.27.03,8720.588532647776
Jiangsu,2025.01.27.04,8578.301345889022
Jiangsu,2025.01.27.05,8541.779093363906
Jiangsu,2025.01.27.06,8720.15134222297
Jiangsu,2025.01.27.07,8785.624941722925
Jiangsu,2025.01.27.08,9409.805274224014
Jiangsu,2025.01.27.09,10271.597158145369
Jiangsu,2025.01.27.10,10902.383255000119
Jiangsu,2025.01.27.11,11032.43079506969
Jiangsu,2025.01.27.12,10886.53100945926
Jiangsu,2025.01.27.13,11145.213406001067
Jiangsu,2025.01.27.14,11192.60114059819
Jiangsu,2025.01.27.15,11158.529658185698
Jiangsu,2025.01.27.16,11094.5708175805
Jiangsu,2025.01.27.17,10843.591254096013
Jiangsu,2025.01.27.18,10210.177199819906
Jiangsu,2025.01.27.19,10191.07997094427
Jiangsu,2025.01.27.20,10746.12186372689
Jiangsu,2025.01.27.21,10763.09067820511
Jiangsu,2025.01.27.22,10355.042028582184
Jiangsu,2025.01.27.23,9887.089864733936
Jiangsu,2025.01.28.00,9327.439657462532
Jiangsu,2025.01.28.01,9126.196523390368
Jiangsu,2025.01.28.02,8853.688701894955
Jiangsu,2025.01.28.03,8720.588532647776
Jiangsu,2025.01.28.04,8578.301345889022
Jiangsu,2025.01.28.05,8541.779093363906
Jiangsu,2025.01.28.06,8720.15134222297
Jiangsu,2025.01.28.07,8785.624941722925
Jiangsu,2025.01.28.08,9409.805274224014
Jiangsu,2025.01.28.09,10271.597158145369
Jiangsu,2025.01.28.10,10902.383255000119
Jiangsu,2025.01.28.11,11032.43079506969
Jiangsu,2025.01.28.12,10886.53100945926
Jiangsu,2025.01.28.13,11145.213406001067
Jiangsu,2025.01.28.14,11192.60114059819
Jiangsu,2025.01.28.15,11158.529658185698
Jiangsu,2025.01.28.16,11094.5708175805
Jiangsu,2025.01.28.17,10843.591254096013
Jiangsu,2025.01.28.18,10210.177199819906
Jiangsu,2025.01.28.19,10191.07997094427
Jiangsu,2025.01.28.20,10746.12186372689
Jiangsu,2025.01.28.21,10763.09067820511
Jiangsu,2025.01.28.22,10355.042028582184
Jiangsu,2025.01.28.23,9887.089864733936
Shanghai,2025.01.22.00,9363.46149311847
Shanghai,2025.01.22.01,8975.285153056418
Shanghai,2025.01.22.02,8637.37783089287
Shanghai,2025.01.22.03,8331.129697037886
Shanghai,2025.01.22.04,8153.0281063153125
Shanghai,2025.01.22.05,8225.131464958993
Shanghai,2025.01.22.06,8314.06883919083
Shanghai,2025.01.22.07,8926.911814671506
Shanghai,2025.01.22.08,10210.133984625638
Shanghai,2025.01.22.09,11671.227809739912
Shanghai,2025.01.22.10,12320.114989058899
Shanghai,2025.01.22.11,12529.097802252118
Shanghai,2025.01.22.12,12556.788024355781
Shanghai,2025.01.22.13,12663.742087225593
Shanghai,2025.01.22.14,12655.905718281716
Shanghai,2025.01.22.15,12402.336285775478
Shanghai,2025.01.22.16,12400.800976123184
Shanghai,2025.01.22.17,12088.104335508327
Shanghai,2025.01.22.18,11492.427905745333
Shanghai,2025.01.22.19,11464.678395324003
Shanghai,2025.01.22.20,11466.324032802217
Shanghai,2025.01.22.21,11427.04139794279
Shanghai,2025.01.22.22,11213.696511221011
Shanghai,2025.01.22.23,10286.47980906137
Shanghai,2025.01.23.00,9363.46149311847
Shanghai,2025.01.23.01,8975.285153056418
Shanghai,2025.01.23.02,8637.37783089287
Shanghai,2025.01.23.03,8331.129697037886
Shanghai,2025.01.23.04,8153.0281063153125
Shanghai,2025.01.23.05,8225.131464958993
Shanghai,2025.01.23.06,8314.06883919083
Shanghai,2025.01.23.07,8926.911814671506
Shanghai,2025.01.23.08,10210.133984625638
Shanghai,2025.01.23.09,11671.227809739912
Shanghai,2025.01.23.10,12320.114989058899
Shanghai,2025.01.23.11,12529.097802252118
Shanghai,2025.01.23.12,12556.788024355781
Shanghai,2025.01.23.13,12663.742087225593
Shanghai,2025.01.23.14,12655.905718281716
Shanghai,2025.01.23.15,12402.336285775478
Shanghai,2025.01.23.16,12400.800976123184
Shanghai,2025.01.23.17,12088.104335508327
Shanghai,2025.01.23.18,11492.427905745333
Shanghai,2025.01.23.19,11464.678395324003
Shanghai,2025.01.23.20,11466.324032802217
Shanghai,2025.01.23.21,11427.04139794279
Shanghai,2025.01.23.22,11213.696511221011
Shanghai,2025.01.23.23,10286.47980906137
Shanghai,2025.01.24.00,9363.46149311847
Shanghai,2025.01.24.01,8975.285153056418
Shanghai,2025.01.24.02,8637.37783089287
Shanghai,2025.01.24.03,8331.129697037886
Shanghai,2025.01.24.04,8153.0281063153125
Shanghai,2025.01.24.05,8225.131464958993
Shanghai,2025.01.24.06,8314.06883919083
Shanghai,2025.01.24.07,8926.911814671506
Shanghai,2025.01.24.08,10210.133984625638
Shanghai,2025.01.24.09,11671.227809739912
Shanghai,2025.01.24.10,12320.114989058899
Shanghai,2025.01.24.11,12529.097802252118
Shanghai,2025.01.24.12,12556.788024355781
Shanghai,2025.01.24.13,12663.742087225593
Shanghai,2025.01.24.14,12655.905718281716
Shanghai,2025.01.24.15,12402.336285775478
Shanghai,2025.01.24.16,12400.800976123184
Shanghai,2025.01.24.17,12088.104335508327
Shanghai,2025.01.24.18,11492.427905745333
Shanghai,2025.01.24.19,11464.678395324003
Shanghai,2025.01.24.20,11466.324032802217
Shanghai,2025.01.24.21,11427.04139794279
Shanghai,2025.01.24.22,11213.696511221011
Shanghai,2025.01.24.23,10286.47980906137
Shanghai,2025.01.25.00,9363.46149311847
Shanghai,2025.01.25.01,8975.285153056418
Shanghai,2025.01.25.02,8637.37783089287
Shanghai,2025.01.25.03,8331.129697037886
Shanghai,2025.01.25.04,8153.0281063153125
Shanghai,2025.01.25.05,8225.131464958993
Shanghai,2025.01.25.06,8314.06883919083
Shanghai,2025.01.25.07,8926.911814671506
Shanghai,2025.01.25.08,10210.133984625638
Shanghai,2025.01.25.09,11671.227809739912
Shanghai,2025.01.25.10,12320.114989058899
Shanghai,2025.01.25.11,12529.097802252118
Shanghai,2025.01.25.12,12556.788024355781
Shanghai,2025.01.25.13,12663.742087225593
Shanghai,2025.01.25.14,12655.905718281716
Shanghai,2025.01.25.15,12402.336285775478
Shanghai,2025.01.25.16,12400.800976123184
Shanghai,2025.01.25.17,12088.104335508327
Shanghai,2025.01.25.18,11492.427905745333
Shanghai,2025.01.25.19,11464.678395324003
Shanghai,2025.01.25.20,11466.324032802217
Shanghai,2025.01.25.21,11427.04139794279
Shanghai,2025.01.25.22,11213.696511221011
Shanghai,2025.01.25.23,10286.47980906137
Shanghai,2025.01.26.00,9363.46149311847
Shanghai,2025.01.26.01,8975.285153056418
Shanghai,2025.01.26.02,8637.37783089287
Shanghai,2025.01.26.03,8331.129697037886
Shanghai,2025.01.26.04,8153.0281063153125
Shanghai,2025.01.26.05,8225.131464958993
Shanghai,2025.01.26.06,8314.06883919083
Shanghai,2025.01.26.07,8926.911814671506
Shanghai,2025.01.26.08,10210.133984625638
Shanghai,2025.01.26.09,11671.227809739912
Shanghai,2025.01.26.10,12320.114989058899
Shanghai,2025.01.26.11,12529.097802252118
Shanghai,2025.01.26.12,12556.788024355781
Shanghai,2025.01.26.13,12663.742087225593
Shanghai,2025.01.26.14,12655.905718281716
Shanghai,2025.01.26.15,12402.336285775478
Shanghai,2025.01.26.16,12400.800976123184
Shanghai,2025.01.26.17,12088.104335508327
Shanghai,2025.01.26.18,11492.427905745333
Shanghai,2025.01.26.19,11464.678395324003
Shanghai,2025.01.26.20,11466.324032802217
Shanghai,2025.01.26.21,11427.04139794279
Shanghai,2025.01.26.22,11213.696511221011
Shanghai,2025.01.26.23,10286.47980906137
Shanghai,2025.01.27.00,9363.46149311847
Shanghai,2025.01.27.01,8975.285153056418
Shanghai,2025.01.27.02,8637.37783089287
Shanghai,2025.01.27.03,8331.129697037886
Shanghai,2025.01.27.04,8153.0281063153125
Shanghai,2025.01.27.05,8225.131464958993
Shanghai,2025.01.27.06,8314.06883919083
Shanghai,2025.01.27.07,8926.911814671506
Shanghai,2025.01.27.08,10210.133984625638
Shanghai,2025.01.27.09,11671.227809739912
Shanghai,2025.01.27.10,12320.114989058899
Shanghai,2025.01.27.11,12529.097802252118
Shanghai,2025.01.27.12,12556.788024355781
Shanghai,2025.01.27.13,12663.742087225593
Shanghai,2025.01.27.14,12655.905718281716
Shanghai,2025.01.27.15,12402.336285775478
Shanghai,2025.01.27.16,12400.800976123184
Shanghai,2025.01.27.17,12088.104335508327
Shanghai,2025.01.27.18,11492.427905745333
Shanghai,2025.01.27.19,11464.678395324003
Shanghai,2025.01.27.20,11466.324032802217
Shanghai,2025.01.27.21,11427.04139794279
Shanghai,2025.01.27.22,11213.696511221011
Shanghai,2025.01.27.23,10286.47980906137
Shanghai,2025.01.28.00,9363.46149311847
Shanghai,2025.01.28.01,8975.285153056418
Shanghai,2025.01.28.02,8637.37783089287
Shanghai,2025.01.28.03,8331.129697037886
Shanghai,2025.01.28.04,8153.0281063153125
Shanghai,2025.01.28.05,8225.131464958993
Shanghai,2025.01.28.06,8314.06883919083
Shanghai,2025.01.28.07,8926.911814671506
Shanghai,2025.01.28.08,10210.133984625638
Shanghai,2025.01.28.09,11671.227809739912
Shanghai,2025.01.28.10,12320.114989058899
Shanghai,2025.01.28.11,12529.097802252118
Shanghai,2025.01.28.12,12556.788024355781
Shanghai,2025.01.28.13,12663.742087225593
Shanghai,2025.01.28.14,12655.905718281716
Shanghai,2025.01.28.15,12402.336285775478
Shanghai,2025.01.28.16,12400.800976123184
Shanghai,2025.01.28.17,12088.104335508327
Shanghai,2025.01.28.18,11492.427905745333
Shanghai,2025.01.28.19,11464.678395324003
Shanghai,2025.01.28.20,11466.324032802217
Shanghai,2025.01.28.21,11427.04139794279
Shanghai,2025.01.28.22,11213.696511221011
Shanghai,2025.01.28.23,10286.47980906137
Zhejiang,2025.01.22.00,8300.79003441768
Zhejiang,2025.01.22.01,7969.1011485404115
Zhejiang,2025.01.22.02,7689.099458691926
Zhejiang,2025.01.22.03,7385.062102985407
Zhejiang,2025.01.22.04,7243.375755754259
Zhejiang,2025.01.22.05,7190.975559990715
Zhejiang,2025.01.22.06,7369.890710543904
Zhejiang,2025.01.22.07,7852.922267731586
Zhejiang,2025.01.22.08,9141.89763320093
Zhejiang,2025.01.22.09,10065.777939302814
Zhejiang,2025.01.22.10,10524.050041216724
Zhejiang,2025.01.22.11,10398.845702369426
Zhejiang,2025.01.22.12,9903.368798668713
Zhejiang,2025.01.22.13,10535.71192477228
Zhejiang,2025.01.22.14,10791.15057558029
Zhejiang,2025.01.22.15,10735.756793839557
Zhejiang,2025.01.22.16,10680.350020442136
Zhejiang,2025.01.22.17,10233.392110119246
Zhejiang,2025.01.22.18,9323.861639321618
Zhejiang,2025.01.22.19,9241.74754293772
Zhejiang,2025.01.22.20,9484.36100642279
Zhejiang,2025.01.22.21,9537.787763262148
Zhejiang,2025.01.22.22,9462.556822748858
Zhejiang,2025.01.22.23,9135.73760615335
Zhejiang,2025.01.23.00,8300.79003441768
Zhejiang,2025.01.23.01,7969.1011485404115
Zhejiang,2025.01.23.02,7689.099458691926
Zhejiang,2025.01.23.03,7385.062102985407
Zhejiang,2025.01.23.04,7243.375755754259
Zhejiang,2025.01.23.05,7190.975559990715
Zhejiang,2025.01.23.06,7369.890710543904
Zhejiang,2025.01.23.07,7852.922267731586
Zhejiang,2025.01.23.08,9141.89763320093
Zhejiang,2025.01.23.09,10065.777939302814
Zhejiang,2025.01.23.10,10524.050041216724
Zhejiang,2025.01.23.11,10398.845702369426
Zhejiang,2025.01.23.12,9903.368798668713
Zhejiang,2025.01.23.13,10535.71192477228
Zhejiang,2025.01.23.14,10791.15057558029
Zhejiang,2025.01.23.15,10735.756793839557
Zhejiang,2025.01.23.16,10680.350020442136
Zhejiang,2025.01.23.17,10233.392110119246
Zhejiang,2025.01.23.18,9323.861639321618
Zhejiang,2025.01.23.19,9241.74754293772
Zhejiang,2025.01.23.20,9484.36100642279
Zhejiang,2025.01.23.21,9537.787763262148
Zhejiang,2025.01.23.22,9462.556822748858
Zhejiang,2025.01.23.23,9135.73760615335
Zhejiang,2025.01.24.00,8300.79003441768
Zhejiang,2025.01.24.01,7969.1011485404115
Zhejiang,2025.01.24.02,7689.099458691926
Zhejiang,2025.01.24.03,7385.062102985407
Zhejiang,2025.01.24.04,7243.375755754259
Zhejiang,2025.01.24.05,7190.975559990715
Zhejiang,2025.01.24.06,7369.890710543904
Zhejiang,2025.01.24.07,7852.922267731586
Zhejiang,2025.01.24.08,9141.89763320093
Zhejiang,2025.01.24.09,10065.777939302814
Zhejiang,2025.01.24.10,10524.050041216724
Zhejiang,2025.01.24.11,10398.845702369426
Zhejiang,2025.01.24.12,9903.368798668713
Zhejiang,2025.01.24.13,10535.71192477228
Zhejiang,2025.01.24.14,10791.15057558029
Zhejiang,2025.01.24.15,10735.756793839557
Zhejiang,2025.01.24.16,10680.350020442136
Zhejiang,2025.01.24.17,10233.392110119246
Zhejiang,2025.01.24.18,9323.861639321618
Zhejiang,2025.01.24.19,9241.74754293772
Zhejiang,2025.01.24.20,9484.36100642279
Zhejiang,2025.01.24.21,9537.787763262148
Zhejiang,2025.01.24.22,9462.556822748858
Zhejiang,2025.01.24.23,9135.73760615335
Zhejiang,2025.01.25.00,8300.79003441768
Zhejiang,2025.01.25.01,7969.1011485404115
Zhejiang,2025.01.25.02,7689.099458691926
Zhejiang,2025.01.25.03,7385.062102985407
Zhejiang,2025.01.25.04,7243.375755754259
Zhejiang,2025.01.25.05,7190.975559990715
Zhejiang,2025.01.25.06,7369.890710543904
Zhejiang,2025.01.25.07,7852.922267731586
Zhejiang,2025.01.25.08,9141.89763320093
Zhejiang,2025.01.25.09,10065.777939302814
Zhejiang,2025.01.25.10,10524.050041216724
Zhejiang,2025.01.25.11,10398.845702369426
Zhejiang,2025.01.25.12,9903.368798668713
Zhejiang,2025.01.25.13,10535.71192477228
Zhejiang,2025.01.25.14,10791.15057558029
Zhejiang,2025.01.25.15,10735.756793839557
Zhejiang,2025.01.25.16,10680.350020442136
Zhejiang,2025.01.25.17,10233.392110119246
Zhejiang,2025.01.25.18,9323.861639321618
Zhejiang,2025.01.25.19,9241.74754293772
Zhejiang,2025.01.25.20,9484.36100642279
Zhejiang,2025.01.25.21,9537.787763262148
Zhejiang,2025.01.25.22,9462.556822748858
Zhejiang,2025.01.25.23,9135.73760615335
Zhejiang,2025.01.26.00,8300.79003441768
Zhejiang,2025.01.26.01,7969.1011485404115
Zhejiang,2025.01.26.02,7689.099458691926
Zhejiang,2025.01.26.03,7385.062102985407
Zhejiang,2025.01.26.04,7243.375755754259
Zhejiang,2025.01.26.05,7190.975559990715
Zhejiang,2025.01.26.06,7369.890710543904
Zhejiang,2025.01.26.07,7852.922267731586
Zhejiang,2025.01.26.08,9141.89763320093
Zhejiang,2025.01.26.09,10065.777939302814
Zhejiang,2025.01.26.10,10524.050041216724
Zhejiang,2025.01.26.11,10398.845702369426
Zhejiang,2025.01.26.12,9903.368798668713
Zhejiang,2025.01.26.13,10535.71192477228
Zhejiang,2025.01.26.14,10791.15057558029
Zhejiang,2025.01.26.15,10735.756793839557
Zhejiang,2025.01.26.16,10680.350020442136
Zhejiang,2025.01.26.17,10233.392110119246
Zhejiang,2025.01.26.18,9323.861639321618
Zhejiang,2025.01.26.19,9241.74754293772
Zhejiang,2025.01.26.20,9484.36100642279
